<persName n="manual">Aast</persName> or <persName n="manual">Asi</persName>	father of <persName n="rel"><persName n="Amrou" key="ent0365=12">Amrou</persName></persName>	ch51	v09p172	ent0001	persName	father of <persName n="rel"><persName n="Amrou" key="ent0365=12">Amrou</persName></persName>, 
<name>Gates: Asinarian</name>	<persName n="Belisarius" key="ent0967=33">Belisarius</persName> enters Rome by	ch41	v07p140	ent5553	noclass	opened by Isaurians to Totila, 
<name>Gates: Asinarian</name>	<persName n="Belisarius" key="ent0967=33">Belisarius</persName> enters Rome by	ch41	v07p144	ent5553	noclass	opened by Isaurians to Totila, 
<name>Gates: Asinarian</name>	<persName n="Belisarius" key="ent0967=33">Belisarius</persName> enters Rome by	ch41	v07p146	ent5553	noclass	opened by Isaurians to Totila, 
<name>Gates: Asinarian</name>	<persName n="Belisarius" key="ent0967=33">Belisarius</persName> enters Rome by	ch43	v07p261	ent5553	noclass	opened by Isaurians to Totila, 
<name>Gates: Asinarian</name>	<persName n="Belisarius" key="ent0967=33">Belisarius</persName> enters Rome by	ch41	v07p140	ent5553	noclass	opened by Isaurians to Totila, 
<name>Gates: Asinarian</name>	<persName n="Belisarius" key="ent0967=33">Belisarius</persName> enters Rome by	ch41	v07p144	ent5553	noclass	assaulted by <persName n="Vitiges" key="ent6924=10">Vitiges</persName>, 
<name>Gates: Asinarian</name>	<persName n="Belisarius" key="ent0967=33">Belisarius</persName> enters Rome by	ch41	v07p149	ent5553	noclass	<rs type="ethnic" n="Goths" key="ent5554=1">Goths</rs> enter by, 
<rs type="ethnic" n="manual">Goths</rs>	camps of the	ch41	v07p143	ent5554	rs-ethnic	camps of the, at the gates, 
<persName n="manual">Hadrian</persName>	Mausoleum of (Castle of St. Angelo)	ch41	v07p142	ent5555	persName	Mausoleum of (Castle of St. Angelo), 
<persName n="manual">Hadrian</persName>	Mausoleum of (Castle of St. Angelo)	ch69	v12p116	ent5555	persName	Mausoleum of (Castle of St. Angelo), 
<persName n="manual">Hadrian</persName>	Mausoleum of (Castle of St. Angelo)	ch71	v12p185	ent5555	persName	Mausoleum of (Castle of St. Angelo), 
<persName n="manual">Hadrian</persName>	Mausoleum of (Castle of St. Angelo)	ch71	v12p200	ent5555	persName	Mausoleum of (Castle of St. Angelo), 
<name>Hills: Aventine</name>	<ref type="volpage" target="ch70:v12p132">xii.132</ref>. <geogName n="Capitoline Mount" key="ent1350=1">Capitoline</geogName>	ch70	v12p132	ent5556	noclass	
<name>Hills: Aventine</name>	<ref type="volpage" target="ch70:v12p132">xii.132</ref>. <geogName n="Capitoline Mount" key="ent1350=1">Capitoline</geogName>	ch69	v12p087	ent5556	noclass	
<name>Hills: Aventine</name>	<ref type="volpage" target="ch70:v12p132">xii.132</ref>. <geogName n="Capitoline Mount" key="ent1350=1">Capitoline</geogName>	ch69	v12p087	ent5556	noclass	fortification of, 
<name>Hills: Aventine</name>	<ref type="volpage" target="ch70:v12p132">xii.132</ref>. <geogName n="Capitoline Mount" key="ent1350=1">Capitoline</geogName>	ch71	v12p183	ent5556	noclass	<persName n="Poggius" key="ent5171=3">Poggius</persName> on, 
<name>Hills: Aventine</name>	<ref type="volpage" target="ch70:v12p132">xii.132</ref>. <geogName n="Capitoline Mount" key="ent1350=1">Capitoline</geogName>	ch71	v12p208	ent5556	noclass	legend of the Capitol, 
<name>Hills: Aventine</name>	<ref type="volpage" target="ch70:v12p132">xii.132</ref>. <geogName n="Capitoline Mount" key="ent1350=1">Capitoline</geogName>	ch71	v12p183	ent5556	noclass	legend of the Capitol, 
<name>Hills: Aventine</name>	<ref type="volpage" target="ch70:v12p132">xii.132</ref>. <geogName n="Capitoline Mount" key="ent1350=1">Capitoline</geogName>	ch69	v12p087	ent5556	noclass	legend of the Capitol, 
<name>Hills: Aventine</name>	<ref type="volpage" target="ch70:v12p132">xii.132</ref>. <geogName n="Capitoline Mount" key="ent1350=1">Capitoline</geogName>	ch71	v12p204	ent5556	noclass	legend of the Capitol, 
<placeName n="qual1-foundation" type="foundation">Leonine city</placeName>	foundation of	ch52	v09p290	ent5558	placeName	foundation of, 
<placeName n="captured2-destroyed-by">Library</placeName>	Palatine	ch45	v08p040	ent5559	placeName	Palatine, destroyed by <persName n="genname"><persName n="Gregory I or Gregory the Great" key="ent2888=18">Gregory I</persName>.</persName>, 
<name>Meta Romuli</name>	<ref type="volpage" target="ch69:v12p112">xii.112 note</ref>.</p>
	ch69	v12p112	ent5560	noclass	
<name>Monasteries</name>	<ref type="volpage" target="ch71:v12p196">xii.196 and note</ref>.</p>
	ch71	v12p196	ent5561	noclass	
<placeName n="near-or-in">Navalia</placeName>	near Monte Testaceo	ch43	v07p262	ent5562	placeName	near Monte Testaceo, 
<name>Navona</name>	<ref type="volpage" target="ch71:v12p204">xii.204 note</ref>.</p>
	ch71	v12p204	ent5563	noclass	
<name>Nero’s tower</name>	Garden of	ch71	v12p205	ent5564	noclass	Garden of, 
<name>Obelisks</name>	Egyptian	ch19	v03p245	ent5565	noclass	Egyptian, 
<name>Obelisks</name>	Egyptian	ch71	v12p185	ent5565	noclass	Egyptian, 
<name>Obelisks</name>	Egyptian	ch71	v12p212	ent5565	noclass	Egyptian, 
<persName><surname>Palace</surname> of <placeName>Farnese</placeName></persName>	<ref type="volpage" target="ch71:v12p207">xii.207</ref>. </p>
	ch71	v12p207	ent5567	persName	
<name>Pincian Palace</name>	<ref type="volpage" target="ch41:v07p149">vii.149 and note</ref>. </p>
	ch41	v07p149	ent5570	noclass	
<placeName type="palace">Palace of <persName n="manual">Severus</persName></placeName>	(<placeName type="palace">Septizonium</placeName>)	ch56	v10p123	ent5571	placeName	(<placeName type="palace">Septizonium</placeName>), defended by nephew of <persName n="genname"><surname>Gregory</surname> <genName n="7">VII.</genName></persName>, 
<placeName type="palace">Palace of <persName n="manual">Severus</persName></placeName>	(<placeName type="palace">Septizonium</placeName>)	ch71	v12p187	ent5571	placeName	history and remains of, 
<placeName type="palace">Palace of <persName n="manual">Severus</persName></placeName>	(<placeName type="palace">Septizonium</placeName>)	ch71	v12p197	ent5571	placeName	history and remains of, 
<placeName type="palace">Palace of <persName n="manual">Severus</persName></placeName>	(<placeName type="palace">Septizonium</placeName>)	ch71	v12p199	ent5571	placeName	history and remains of, 
<name>Pomerium</name>	<ref type="volpage" target="ch70:v12p131">xii.131 note</ref>.</p>
	ch70	v12p131	ent5574	noclass	
<name>Porticus crinorum</name>	<ref type="volpage" target="ch69:v12p087">xii.87 note</ref>.</p>
	ch69	v12p087	ent5575	noclass	
<name>Regions of</name>	<ref type="volpage" target="ch71:v12p199">xii.199 and note</ref>.</p>
	ch71	v12p199	ent5576	noclass	
<name>Rota porphyretica</name>	<ref type="volpage" target="ch69:v12p067">xii.67 note</ref>.</p>
	ch69	v12p067	ent5577	noclass	
<name>St. Laurence</name>	suburb of	ch70	v12p133	ent5578	noclass	suburb of, 
<name>St. Silvester</name>	convent of	ch70	v12p147	ent5579	noclass	convent of, 
<name>Stadium</name>	<ref type="volpage" target="ch71:v12p184">xii.184 note</ref>.</p>
	ch71	v12p184	ent5581	noclass	
<name>Statue of the horses "of Phidias and Praxiteles"</name>	<ref type="volpage" target="ch71:v12p185">xii.185</ref>	ch71	v12p185	ent5582	noclass	
<name>Statue of the horses "of Phidias and Praxiteles"</name>	<ref type="volpage" target="ch71:v12p185">xii.185</ref>	ch71	v12p209	ent5582	noclass	
<name>Tabularium</name>	<ref type="volpage" target="ch69:v12p087">xii.87 note</ref>.</p>
	ch69	v12p087	ent5585	noclass	
<persName><surname>Temple</surname> of <placeName>Concord</placeName></persName>	<ref type="volpage" target="ch71:v12p197">xii.197 and note</ref>. </p>
	ch71	v12p197	ent5586	persName	
<persName><surname>Temple</surname> of <placeName>Janus</placeName></persName>	<ref type="volpage" target="ch41:v07p143">vii.143 and note</ref>; <ref type="volpage" target="ch71:v12p199">xii.199 note</ref>. </p></div>
	ch41	v07p143	ent5588	persName	
<persName><surname>Temple</surname> of <placeName>Janus</placeName></persName>	<ref type="volpage" target="ch41:v07p143">vii.143 and note</ref>; <ref type="volpage" target="ch71:v12p199">xii.199 note</ref>. </p></div>
	ch71	v12p199	ent5588	persName	
<persName><surname>Temple</surname> of <placeName>Peace</placeName></persName>	<ref type="volpage" target="ch45:v08p040">viii.40</ref>; <ref type="volpage" target="ch71:v12p184">xii.184</ref>. Vesta	ch45	v08p040	ent5595	persName	
<persName><surname>Temple</surname> of <placeName>Peace</placeName></persName>	<ref type="volpage" target="ch45:v08p040">viii.40</ref>; <ref type="volpage" target="ch71:v12p184">xii.184</ref>. Vesta	ch71	v12p184	ent5595	persName	
<persName><surname>Temple</surname> of <placeName>Peace</placeName></persName>	<ref type="volpage" target="ch45:v08p040">viii.40</ref>; <ref type="volpage" target="ch71:v12p184">xii.184</ref>. Vesta	ch71	v12p189	ent5595	persName	
<persName><surname>Temple</surname> of <placeName>Peace</placeName></persName>	<ref type="volpage" target="ch45:v08p040">viii.40</ref>; <ref type="volpage" target="ch71:v12p184">xii.184</ref>. Vesta	ch71	v12p190	ent5595	persName	
<persName><surname>Theatre</surname> of <placeName>Balbus</placeName></persName>	<ref type="volpage" target="ch71:v12p200">xii.200 note</ref>. </p>
	ch71	v12p200	ent5596	persName	
<persName><surname>Theatre</surname> of <placeName>Marcellus</placeName></persName>	<ref type="volpage" target="ch45:v08p040">viii.40</ref>; <ref type="volpage" target="ch69:v12p075">xii.75 note</ref>	ch45	v08p040	ent5597	persName	
<persName><surname>Theatre</surname> of <placeName>Marcellus</placeName></persName>	<ref type="volpage" target="ch45:v08p040">viii.40</ref>; <ref type="volpage" target="ch69:v12p075">xii.75 note</ref>	ch69	v12p075	ent5597	persName	
<persName><surname>Theatre</surname> of <placeName>Marcellus</placeName></persName>	<ref type="volpage" target="ch45:v08p040">viii.40</ref>; <ref type="volpage" target="ch69:v12p075">xii.75 note</ref>	ch71	v12p185	ent5597	persName	
<persName><surname>Theatre</surname> of <placeName>Marcellus</placeName></persName>	<ref type="volpage" target="ch45:v08p040">viii.40</ref>; <ref type="volpage" target="ch69:v12p075">xii.75 note</ref>	ch71	v12p200	ent5597	persName	
<placeName n="manual">Vatican quarter</placeName>	<ref type="volpage" target="ch41:v07p146">vii.146</ref> (and see under Palaces).</p>
	ch41	v07p146	ent5599	placeName	
<placeName n="space-at-comma">Via Flaminia</placeName>	<persName n="Narses" key="ent4537=13">Narses</persName> on the	ch43	v07p268	ent5600	placeName	<persName n="Narses" key="ent4537=13">Narses</persName> on the, 
<name>Via Latina</name>	<ref type="volpage" target="ch41:v07p137">vii.137</ref>.</p>
	ch41	v07p137	ent5601	noclass	
<name>Vivarium</name>	<ref type="volpage" target="ch41:v07p144">vii.144 and note</ref>.</p>
	ch41	v07p144	ent5602	noclass	
<name>Romilda</name>	<ref type="volpage" target="ch46:v08p095">viii.95</ref>.</p>
	ch46	v08p095	ent5603	noclass	
<persName n="qual2-duke" type="duke">Romuald</persName>	<roleName>Duke of <placeName>Beneventun</placeName></roleName>	ch45	v08p030	ent5604	persName	<roleName>Duke of <placeName>Beneventun</placeName></roleName>, 
<persName>Romulus</persName>	<roleName>Count</roleName>	ch35	v06p043	ent5605	persName	<roleName>Count</roleName>, ambassador to <persName n="Attila" key="ent0725=36">Attila</persName>, 
<persName>Romulus</persName>	<roleName>Count</roleName>	ch41	v07p149	ent5605	persName	his daughter, mother of <persName n="rel"><persName n="Augustulus" key="ent0742=2">Augustulus</persName></persName>, 
<persName n="forename">Romulus</persName>	interregnum after	ch12	v02p103	ent5606	persName	interregnum after, 
<persName n="forename">Romulus</persName>	interregnum after	ch12	v02p104	ent5606	persName	interregnum after, 
<persName n="qual2-son" type="son">Romulus</persName>	son of <persName n="rel"><persName n="Maxentius" key="ent4179=14">Maxentius</persName></persName>	ch14	v02p224	ent5607	persName	son of <persName n="rel"><persName n="Maxentius" key="ent4179=14">Maxentius</persName></persName>, 
<placeName n="qual1-diet" type="diet">Roncaglia</placeName>	diet of	ch49	v08p385	ent5608	placeName	diet of, 
<placeName n="qual1-battle" type="battle">Roncevalles</placeName>	battle of	ch49	v08p361	ent5609	placeName	battle of, 
<name>Rorico</name>	<ref type="volpage" target="ch38:v06p234">vi.234 note</ref>	ch38	v06p234	ent5610	noclass	
<name>Rorico</name>	<ref type="volpage" target="ch38:v06p234">vi.234 note</ref>	ch38	v06p235	ent5610	noclass	
<persName n="qual2-daughter" type="daughter">Rosamund</persName>	daughter of <persName n="rel"><persName n="Cunimund" key="ent1974=3">Cunimund</persName></persName>	ch45	v08p007	ent5611	persName	daughter of <persName n="rel"><persName n="Cunimund" key="ent1974=3">Cunimund</persName></persName>, <roleName>King of <rs type="ethnic">the <placeName n="Gepidae" key="ent2754=6">Gepidae</placeName></rs></roleName>, marries <persName n="Alboin" key="ent0233=13">Alboin</persName>, 
<persName n="qual2-daughter" type="daughter">Rosamund</persName>	daughter of <persName n="rel"><persName n="Cunimund" key="ent1974=3">Cunimund</persName></persName>	ch45	v08p015	ent5611	persName	murders him, 
<persName n="qual2-daughter" type="daughter">Rosamund</persName>	daughter of <persName n="rel"><persName n="Cunimund" key="ent1974=3">Cunimund</persName></persName>	ch45	v08p017	ent5611	persName	flight and death, 
<persName n="fore3"><forename>Nicolò</forename> <surname>Roselli</surname></persName>	<ref type="volpage" target="ch69:v12p074">xii.74 note</ref>.</p>
	ch69	v12p074	ent5612	persName	
<rs n="qual2-family" type="family">Rospigliosi</rs>	Italian family	ch69	v12p118	ent5613	rs-family	Italian family, 
<placeName n="space-at-comma">Rossano</placeName>	held by the <rs type="ethnic" n="Goths:Goths" key="ent2844=25:ent5554=1">Goths</rs>	ch43	v07p258	ent5614	placeName	held by the <rs type="ethnic" n="Goths:Goths" key="ent2844=25:ent5554=1">Goths</rs>, 
<placeName n="space-at-comma">Rossano</placeName>	held by the <rs type="ethnic" n="Goths:Goths" key="ent2844=25:ent5554=1">Goths</rs>	ch66	v11p276	ent5614	placeName	seven convents at, 
<persName type="author1">Rosweyde</persName>	Life of the Fathers	ch37	v06p179	ent5615	persName	Life of the Fathers, 
<persName n="rol4">Rotharis</persName>	<roleName>King of <rs type="ethnic">the <rs type="ethnic" n="Lombards" key="ent3826=21">Lombards</rs></rs></roleName>	ch37	v06p205	ent5616	persName	<roleName>King of <rs type="ethnic">the <rs type="ethnic" n="Lombards" key="ent3826=21">Lombards</rs></rs></roleName>, 
<persName n="rol4">Rotharis</persName>	<roleName>King of <rs type="ethnic">the <rs type="ethnic" n="Lombards" key="ent3826=21">Lombards</rs></rs></roleName>	ch45	v08p032	ent5616	persName	laws of, 
<persName n="rol4">Rotharis</persName>	<roleName>King of <rs type="ethnic">the <rs type="ethnic" n="Lombards" key="ent3826=21">Lombards</rs></rs></roleName>	ch45	v08p038	ent5616	persName	concerning witchcraft, 
<persName n="qual2-daughter" type="daughter">Rotrud</persName>	daughter of <persName n="rel"><surname>Charles</surname> <addName n="pn-the">the Great</addName></persName>	ch48	v08p241	ent5617	persName	daughter of <persName n="rel"><surname>Charles</surname> <addName n="pn-the">the Great</addName></persName>, 
<placeName n="qual2-island" type="island">Rouda</placeName>	island of the Nile at Memphis	ch51	v09p175	ent5618	placeName	island of the Nile at Memphis, 
<placeName n="qual1-kingdom" type="kingdom">Roum</placeName>	Seljukian kingdom of	ch57	v10p179	ent5619	placeName	Seljukian kingdom of, 
<placeName n="qual1-kingdom" type="kingdom">Roum</placeName>	Seljukian kingdom of	ch57	v10p180	ent5619	placeName	Seljukian kingdom of, 
<placeName n="qual1-kingdom" type="kingdom">Roum</placeName>	Seljukian kingdom of	ch58	v10p236	ent5619	placeName	extent of, 
<placeName n="manual">Roumelia</placeName>	<ref type="volpage" target="ch01:v01p029">i.29</ref>.</p>
	ch01	v01p029	ent5620	placeName	
<placeName n="manual">Roumelia</placeName>	<ref type="volpage" target="ch01:v01p029">i.29</ref>.</p>
	ch01	v01p029	ent5620	placeName	Eastern and Western, 
<persName type="author1">Rousseau</persName>	on animal food	ch26	v04p263	ent5621	persName	on animal food, 
<persName type="author1">Rousseau</persName>	on animal food	ch47	v08p132	ent5621	persName	his parallel between Christ and Socrates, 
<name>Rovere</name>	Jacova di	ch71	v12p205	ent5622	noclass	Jacova di, 
<persName n="mr-etc"><roleName>Mr.</roleName> <surname>Rowe</surname></persName>	his tragedy of the Royal Convert	ch38	v06p286	ent5623	persName	his tragedy of the Royal Convert, 
<rs type="ethnic">Roxolani</rs>	Sarmatian tribe	ch10	v02p010	ent5624	rs-ethnic	Sarmatian tribe, 
<rs type="ethnic">Roxolani</rs>	Sarmatian tribe	ch10	v02p054	ent5624	rs-ethnic	Sarmatian tribe, 
<rs type="ethnic">Roxolani</rs>	Sarmatian tribe	ch26	v04p288	ent5624	rs-ethnic	Sarmatian tribe, 
<name>Rubies</name>	in the East	ch57	v10p152	ent5625	noclass	in the East, 
<name>Rubies</name>	in the East	ch59	v10p290	ent5625	noclass	in caliph’s treasure at <placeName n="Cairo" key="ent1258=5">Cairo</placeName>, 
